LeMond,FW 0.34,HW 1.0,STN,140714,05:18
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 15.1,  0.0,60,0,67,0,8,0
00:00:02, 15.3,  0.0,60,0,68,0,8,0
00:00:03, 16.6,  0.0,60,0,74,0,7,0
00:00:04, 16.4,  0.0,60,0,73,0,7,0
00:00:05, 16.2,  0.0,60,0,72,0,7,0
00:00:06, 16.0,  0.0,60,0,71,0,8,0
00:00:07, 15.8,  0.0,60,0,70,0,8,0
00:00:08, 15.5,  0.0,60,0,69,0,8,0
00:00:09, 15.3,  0.0,60,0,68,0,8,0
00:00:10, 15.3,  0.0,60,0,68,0,8,0
00:00:11, 15.1,  0.0,60,0,67,0,8,0
00:00:12, 15.3,  0.1,60,0,68,0,8,0
00:00:13, 15.3,  0.1,60,0,68,0,8,0
00:00:14, 15.3,  0.1,60,0,68,0,8,0
00:00:15, 15.1,  0.1,60,0,67,1,8,0
00:00:16, 14.8,  0.1,60,0,66,1,8,0
00:00:17, 14.8,  0.1,60,0,66,1,8,0
00:00:18, 15.5,  0.1,60,0,69,1,8,0
00:00:19, 15.8,  0.1,60,0,70,1,8,0
00:00:20, 16.0,  0.1,60,0,71,1,8,0
00:00:21, 16.2,  0.1,60,0,72,1,7,0
00:00:22, 16.2,  0.1,60,0,72,1,7,0
00:00:23, 16.2,  0.1,60,0,72,1,7,0
00:00:24, 16.2,  0.1,60,0,72,1,7,0
00:00:25, 16.2,  0.1,60,0,72,1,7,0
00:00:26, 16.2,  0.1,60,0,72,1,7,0
00:00:27, 16.2,  0.1,60,0,72,1,7,0
00:00:28, 16.2,  0.1,60,0,72,1,7,0
00:00:29, 16.0,  0.1,60,0,71,2,8,0
00:00:30, 16.2,  0.1,60,0,72,2,7,0
00:00:31, 16.6,  0.1,60,0,74,2,7,0
00:00:32, 16.9,  0.1,60,0,75,2,7,0
00:00:33, 16.9,  0.1,60,0,75,2,7,0
00:00:34, 16.6,  0.1,60,0,74,2,7,0
00:00:35, 16.6,  0.2,60,0,74,2,7,0
00:00:36, 16.6,  0.2,60,0,74,2,7,0
00:00:37, 16.4,  0.2,60,0,73,2,7,0
00:00:38, 16.4,  0.2,60,0,73,2,7,0
00:00:39, 16.4,  0.2,60,0,73,2,7,0
00:00:40, 16.4,  0.2,60,0,73,2,7,0
