LeMond,FW 0.34,HW 1.0,STN,140704,11:58
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 16.6,  0.0,60,0,74,0,7,0
00:00:02, 16.9,  0.0,60,0,75,0,7,0
00:00:03, 17.1,  0.0,60,0,76,0,7,0
00:00:04, 17.1,  0.0,60,0,76,0,7,0
00:00:05, 17.1,  0.0,60,0,76,0,7,0
00:00:06, 17.1,  0.0,60,0,76,0,7,0
00:00:07, 17.1,  0.0,60,0,76,0,7,0
00:00:08, 17.1,  0.0,60,0,76,0,7,0
00:00:09, 17.1,  0.0,60,0,76,0,7,0
00:00:10, 16.9,  0.0,60,0,75,0,7,0
00:00:11, 16.6,  0.1,60,0,74,0,7,0
00:00:12, 16.9,  0.1,60,0,75,0,7,0
00:00:13, 16.9,  0.1,60,0,75,0,7,0
00:00:14, 16.6,  0.1,60,0,74,0,7,0
00:00:15, 16.4,  0.1,60,0,73,1,7,0
00:00:16, 16.4,  0.1,60,0,73,1,7,0
00:00:17, 16.4,  0.1,60,0,73,1,7,0
00:00:18, 16.4,  0.1,60,0,73,1,7,0
00:00:19, 16.4,  0.1,60,0,73,1,7,0
00:00:20, 16.6,  0.1,60,0,74,1,7,0
00:00:21, 16.6,  0.1,60,0,74,1,7,0
00:00:22, 16.6,  0.1,60,0,74,1,7,0
00:00:23, 16.9,  0.1,60,0,75,1,7,0
00:00:24, 16.9,  0.1,60,0,75,1,7,0
00:00:25, 16.6,  0.1,60,0,74,1,7,0
00:00:26, 16.6,  0.1,60,0,74,1,7,0
00:00:27, 13.0,  0.1,60,0,58,1,9,0
00:00:28, 15.8,  0.1,60,0,70,1,8,0
00:00:29, 16.2,  0.1,60,0,72,2,7,0
00:00:30, 16.6,  0.1,60,0,74,2,7,0
00:00:31, 16.6,  0.1,60,0,74,2,7,0
00:00:32, 16.6,  0.1,60,0,74,2,7,0
00:00:33, 16.4,  0.2,60,0,73,2,7,0
00:00:34, 16.9,  0.2,60,0,75,2,7,0
00:00:35, 16.2,  0.2,60,0,72,2,7,0
00:00:36, 16.2,  0.2,60,0,72,2,7,0
00:00:37, 16.2,  0.2,60,0,72,2,7,0
00:00:38, 16.0,  0.2,60,0,71,2,8,0
00:00:39, 15.8,  0.2,60,0,70,2,8,0
00:00:40, 16.2,  0.2,60,0,72,2,7,0
00:00:41, 16.4,  0.2,60,0,73,2,7,0
00:00:42, 16.4,  0.2,60,0,73,2,7,0
00:00:43, 16.4,  0.2,60,0,73,2,7,0
00:00:44,  9.4,  0.2,60,0,42,3,13,0
00:00:45, 11.9,  0.2,60,0,53,3,10,0
00:00:46, 12.4,  0.2,60,0,55,3,10,0
00:00:47, 14.2,  0.2,60,0,63,3,9,0
00:00:48, 15.1,  0.2,60,0,67,3,8,0
00:00:49, 15.5,  0.2,60,0,69,3,8,0
00:00:50, 15.8,  0.2,60,0,70,3,8,0
00:00:51, 15.5,  0.2,60,0,69,3,8,0
00:00:52, 15.5,  0.2,60,0,69,3,8,0
00:00:53, 15.8,  0.2,60,0,70,3,8,0
00:00:54, 16.4,  0.2,60,0,73,3,7,0
00:00:55, 16.6,  0.2,60,0,74,3,7,0
00:00:56, 17.1,  0.3,60,0,76,3,7,0
00:00:57, 16.9,  0.3,60,0,75,3,7,0
00:00:58, 16.9,  0.3,60,0,75,4,7,0
00:00:59, 16.9,  0.3,60,0,75,4,7,0
00:01:00, 16.9,  0.3,60,0,75,4,7,0
00:01:01, 16.6,  0.3,60,0,74,4,7,0
00:01:02, 16.9,  0.3,60,0,75,4,7,0
00:01:03, 17.1,  0.3,60,0,76,4,7,0
00:01:04, 17.3,  0.3,60,0,77,4,7,0
00:01:05, 16.9,  0.3,60,0,75,4,7,0
00:01:06, 16.9,  0.3,60,0,75,4,7,0
00:01:07, 16.6,  0.3,60,0,74,4,7,0
00:01:08, 16.4,  0.3,60,0,73,4,7,0
00:01:09, 16.6,  0.3,60,0,74,4,7,0
00:01:10, 16.9,  0.3,60,0,75,4,7,0
00:01:11, 16.9,  0.3,60,0,75,4,7,0
00:01:12, 17.1,  0.3,60,0,76,5,7,0
00:01:13, 17.1,  0.3,60,0,76,5,7,0
00:01:14, 17.3,  0.3,60,0,77,5,7,0
00:01:15, 18.0,  0.3,60,0,80,5,7,0
00:01:16, 17.8,  0.3,60,0,79,5,7,0
00:01:17, 17.5,  0.3,60,0,78,5,7,0
00:01:18, 17.5,  0.4,60,0,78,5,7,0
00:01:19, 17.5,  0.4,60,0,78,5,7,0
00:01:20, 17.5,  0.4,60,0,78,5,7,0
00:01:21, 17.3,  0.4,60,0,77,5,7,0
00:01:22, 17.3,  0.4,60,0,77,5,7,0
00:01:23, 17.3,  0.4,60,0,77,5,7,0
00:01:24, 17.3,  0.4,60,0,77,5,7,0
00:01:25, 17.3,  0.4,60,0,77,5,7,0
00:01:26, 17.3,  0.4,60,0,77,5,7,0
00:01:27, 17.3,  0.4,60,0,77,6,7,0
00:01:28, 17.5,  0.4,60,0,78,6,7,0
00:01:29, 17.5,  0.4,60,0,78,6,7,0
00:01:30, 17.5,  0.4,60,0,78,6,7,0
00:01:31, 17.5,  0.4,60,0,78,6,7,0
00:01:32, 17.5,  0.4,60,0,78,6,7,0
00:01:33, 17.5,  0.4,60,0,78,6,7,0
00:01:34, 17.3,  0.4,60,0,77,6,7,0
00:01:35, 17.3,  0.4,60,0,77,6,7,0
00:01:36, 17.1,  0.4,60,0,76,6,7,0
00:01:37, 16.9,  0.4,60,0,75,6,7,0
00:01:38, 17.1,  0.5,60,0,76,6,7,0
00:01:39, 17.3,  0.5,60,0,77,6,7,0
00:01:40, 17.1,  0.5,60,0,76,6,7,0
00:01:41, 16.9,  0.5,60,0,75,7,7,0
00:01:42, 16.9,  0.5,60,0,75,7,7,0
00:01:43, 16.9,  0.5,60,0,75,7,7,0
00:01:44, 16.9,  0.5,60,0,75,7,7,0
00:01:45, 16.9,  0.5,60,0,75,7,7,0
00:01:46, 16.9,  0.5,60,0,75,7,7,0
00:01:47, 17.3,  0.5,60,0,77,7,7,0
00:01:48, 17.3,  0.5,60,0,77,7,7,0
00:01:49, 17.1,  0.5,60,0,76,7,7,0
00:01:50, 16.9,  0.5,60,0,75,7,7,0
00:01:51, 16.6,  0.5,60,0,74,7,7,0
00:01:52, 16.9,  0.5,60,0,75,7,7,0
00:01:53, 16.9,  0.5,60,0,75,7,7,0
00:01:54, 16.9,  0.5,60,0,75,7,7,0
00:01:55, 16.6,  0.5,60,0,74,8,7,0
00:01:56, 16.6,  0.5,60,0,74,8,7,0
00:01:57, 16.6,  0.5,60,0,74,8,7,0
00:01:58, 17.1,  0.5,60,0,76,8,7,0
00:01:59, 17.1,  0.5,60,0,76,8,7,0
00:02:00, 17.1,  0.6,60,0,76,8,7,0
00:02:01, 17.5,  0.6,60,0,78,8,7,0
00:02:02, 17.5,  0.6,60,0,78,8,7,0
00:02:03, 17.5,  0.6,60,0,78,8,7,0
00:02:04, 17.8,  0.6,60,0,79,8,7,0
00:02:05, 17.8,  0.6,60,0,79,8,7,0
00:02:06, 17.5,  0.6,60,0,78,8,7,0
00:02:07, 17.5,  0.6,60,0,78,8,7,0
00:02:08, 17.3,  0.6,60,0,77,8,7,0
00:02:09, 17.3,  0.6,60,0,77,8,7,0
