LeMond,FW 0.34,HW 1.0,STN,140621,07:25
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 15.8,  0.0,57,116,70,0,7,0
00:00:02, 15.5,  0.0,58,116,69,0,8,0
00:00:03, 15.3,  0.0,57,116,68,0,8,0
00:00:04, 15.8,  0.0,56,116,70,0,7,0
00:00:05, 15.8,  0.0,58,116,70,0,7,0
00:00:06, 15.8,  0.0,58,116,70,0,7,0
00:00:07, 15.5,  0.0,58,116,69,0,8,0
00:00:08, 11.5,  0.0,57,118,51,0,10,0
00:00:09, 13.9,  0.0,39,120,62,0,6,0
00:00:10, 14.6,  0.0,50,120,65,0,7,0
00:00:11, 14.6,  0.0,53,121,65,0,7,0
00:00:12, 14.6,  0.0,53,121,65,0,7,0
00:00:13, 14.6,  0.1,53,121,65,0,7,0
00:00:14, 14.6,  0.1,53,120,65,0,7,0
00:00:15, 14.8,  0.1,53,120,66,0,7,0
00:00:16, 14.6,  0.1,54,120,65,1,7,0
00:00:17, 14.4,  0.1,53,120,64,1,7,0
00:00:18, 14.2,  0.1,52,120,63,1,7,0
00:00:19, 14.4,  0.1,51,120,64,1,7,0
00:00:20, 14.4,  0.1,52,120,64,1,7,0
00:00:21, 14.4,  0.1,52,121,64,1,7,0
00:00:22, 14.4,  0.1,52,121,64,1,7,0
00:00:23, 14.4,  0.1,52,121,64,1,7,0
00:00:24, 14.2,  0.1,52,121,63,1,7,0
00:00:25, 14.4,  0.1,51,123,64,1,7,0
00:00:26, 14.6,  0.1,52,123,65,1,7,0
00:00:27, 14.6,  0.1,53,124,65,1,7,0
00:00:28, 14.6,  0.1,53,124,65,1,7,0
00:00:29, 14.6,  0.1,53,124,65,1,7,0
00:00:30, 14.6,  0.1,53,123,65,1,7,0
00:00:31, 14.6,  0.1,53,122,65,1,7,0
00:00:32, 14.6,  0.1,53,122,65,1,7,0
00:00:33, 14.8,  0.1,53,122,66,2,7,0
00:00:34, 15.1,  0.1,54,122,67,2,7,0
00:00:35, 15.8,  0.1,55,122,70,2,7,0
00:00:36, 16.2,  0.1,58,122,72,2,7,0
00:00:37, 16.2,  0.2,60,123,72,2,7,0
00:00:38, 16.0,  0.2,60,123,71,2,8,0
00:00:39, 15.8,  0.2,59,124,70,2,8,0
00:00:40, 15.8,  0.2,58,125,70,2,7,0
00:00:41, 15.8,  0.2,58,126,70,2,7,0
00:00:42, 15.8,  0.2,58,126,70,2,7,0
00:00:43, 15.8,  0.2,58,126,70,2,7,0
00:00:44, 15.8,  0.2,58,126,70,2,7,0
00:00:45, 15.8,  0.2,58,126,70,2,7,0
00:00:46, 15.8,  0.2,58,126,70,2,7,0
00:00:47, 16.0,  0.2,58,128,71,2,7,0
00:00:48, 16.0,  0.2,59,128,71,3,7,0
00:00:49, 16.2,  0.2,59,127,72,3,7,0
00:00:50, 16.2,  0.2,60,127,72,3,7,0
00:00:51, 11.0,  0.2,60,127,49,3,11,0
00:00:52, 13.7,  0.2,37,127,61,3,5,0
00:00:53, 15.1,  0.2,49,127,67,3,6,0
00:00:54, 15.5,  0.2,55,127,69,3,7,0
00:00:55, 16.0,  0.2,57,127,71,3,7,0
00:00:56, 15.8,  0.2,59,127,70,3,8,0
00:00:57, 16.2,  0.2,58,127,72,3,7,0
00:00:58, 16.2,  0.2,60,127,72,3,7,0
00:00:59, 16.2,  0.2,60,127,72,3,7,0
00:01:00, 16.2,  0.3,60,127,72,3,7,0
00:01:01, 16.2,  0.3,60,127,72,3,7,0
00:01:02, 16.2,  0.3,60,127,72,3,7,0
00:01:03, 16.0,  0.3,60,127,71,4,8,0
00:01:04, 16.0,  0.3,59,127,71,4,7,0
00:01:05, 16.0,  0.3,59,127,71,4,7,0
00:01:06, 16.2,  0.3,59,128,72,4,7,0
00:01:07, 16.4,  0.3,60,129,73,4,7,0
00:01:08, 16.4,  0.3,61,129,73,4,7,0
00:01:09, 16.6,  0.3,61,129,74,4,7,0
00:01:10, 16.6,  0.3,62,128,74,4,8,0
00:01:11, 16.6,  0.3,62,127,74,4,8,0
00:01:12, 16.6,  0.3,62,127,74,4,8,0
00:01:13, 16.4,  0.3,62,127,73,4,8,0
00:01:14, 16.6,  0.3,61,127,74,4,7,0
00:01:15, 16.6,  0.3,62,127,74,4,8,0
00:01:16, 16.4,  0.3,62,127,73,4,8,0
00:01:17, 16.6,  0.3,61,127,74,5,7,0
00:01:18, 16.2,  0.3,62,127,72,5,8,0
00:01:19, 16.2,  0.3,60,127,72,5,7,0
00:01:20, 16.2,  0.3,60,127,72,5,7,0
00:01:21, 15.5,  0.3,60,128,69,5,8,0
00:01:22, 15.8,  0.4,57,127,70,5,7,0
00:01:23, 16.2,  0.4,58,127,72,5,7,0
00:01:24, 16.0,  0.4,60,127,71,5,8,0
00:01:25, 16.0,  0.4,59,127,71,5,7,0
00:01:26, 16.2,  0.4,59,127,72,5,7,0
00:01:27, 16.2,  0.4,60,127,72,5,7,0
00:01:28, 16.2,  0.4,60,127,72,5,7,0
00:01:29, 16.2,  0.4,60,127,72,5,7,0
00:01:30, 16.2,  0.4,60,126,72,5,7,0
00:01:31, 16.2,  0.4,60,125,72,6,7,0
00:01:32, 16.2,  0.4,60,125,72,6,7,0
00:01:33, 16.0,  0.4,60,126,71,6,8,0
00:01:34, 16.2,  0.4,59,126,72,6,7,0
00:01:35, 16.2,  0.4,60,126,72,6,7,0
00:01:36, 16.0,  0.4,60,126,71,6,8,0
