LeMond,FW 0.34,HW 1.0,STN,140605,07:07
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 17.1,  0.0,57,126,76,0,7,0
00:00:02, 17.3,  0.0,58,126,77,0,7,0
00:00:03, 17.5,  0.0,59,126,78,0,7,0
00:00:04, 17.5,  0.0,60,126,78,0,7,0
00:00:05, 17.5,  0.0,60,126,78,0,7,0
00:00:06, 17.3,  0.0,60,126,77,0,7,0
00:00:07, 17.3,  0.0,59,126,77,0,7,0
00:00:08, 17.5,  0.0,59,126,78,0,7,0
00:00:09, 17.5,  0.0,60,125,78,0,7,0
00:00:10, 13.5,  0.0,60,125,60,0,9,0
00:00:11, 15.8,  0.1,43,125,70,0,5,0
00:00:12, 16.4,  0.1,53,125,73,0,6,0
00:00:13, 16.4,  0.1,56,126,73,0,7,0
00:00:14, 16.9,  0.1,56,126,75,0,7,0
00:00:15, 16.9,  0.1,57,126,75,0,7,0
00:00:16, 16.6,  0.1,57,128,74,1,7,0
00:00:17, 16.4,  0.1,56,130,73,1,7,0
00:00:18, 16.2,  0.1,56,130,72,1,7,0
00:00:19, 16.2,  0.1,55,131,72,1,7,0
00:00:20, 16.2,  0.1,55,131,72,1,7,0
00:00:21, 16.0,  0.1,55,132,71,1,7,0
00:00:22, 16.0,  0.1,54,134,71,1,7,0
00:00:23, 16.0,  0.1,54,135,71,1,7,0
00:00:24, 16.0,  0.1,54,135,71,1,7,0
00:00:25, 16.0,  0.1,54,134,71,1,7,0
00:00:26, 16.0,  0.1,54,135,71,1,7,0
00:00:27, 15.8,  0.1,54,135,70,1,7,0
00:00:28, 15.8,  0.1,53,135,70,1,7,0
00:00:29, 15.8,  0.1,53,135,70,1,7,0
00:00:30, 15.5,  0.1,53,135,69,1,7,0
00:00:31, 15.3,  0.1,52,135,68,2,7,0
00:00:32, 15.3,  0.1,51,135,68,2,7,0
00:00:33, 15.3,  0.1,51,135,68,2,7,0
00:00:34, 15.3,  0.2,51,135,68,2,7,0
00:00:35, 15.3,  0.2,51,135,68,2,7,0
00:00:36, 15.3,  0.2,51,135,68,2,7,0
00:00:37, 15.1,  0.2,51,135,67,2,7,0
00:00:38, 15.3,  0.2,50,135,68,2,7,0
00:00:39, 15.8,  0.2,51,135,70,2,6,0
00:00:40, 16.2,  0.2,53,135,72,2,7,0
00:00:41, 16.4,  0.2,55,135,73,2,7,0
00:00:42, 16.4,  0.2,56,137,73,2,7,0
00:00:43, 16.2,  0.2,56,136,72,2,7,0
00:00:44, 16.0,  0.2,55,136,71,2,7,0
00:00:45, 16.0,  0.2,54,136,71,2,7,0
00:00:46, 16.2,  0.2,54,136,72,2,7,0
00:00:47, 16.2,  0.2,55,136,72,2,7,0
00:00:48, 16.0,  0.2,55,136,71,3,7,0
00:00:49, 16.4,  0.2,54,134,73,3,7,0
00:00:50, 16.6,  0.2,56,133,74,3,7,0
00:00:51, 16.6,  0.2,56,133,74,3,7,0
00:00:52, 16.9,  0.2,56,133,75,3,7,0
00:00:53, 17.1,  0.2,57,134,76,3,7,0
00:00:54, 16.9,  0.2,58,135,75,3,7,0
00:00:55, 17.3,  0.2,57,135,77,3,7,0
00:00:56, 17.5,  0.3,59,135,78,3,7,0
00:00:57, 17.8,  0.3,60,135,79,3,7,0
00:00:58, 17.8,  0.3,61,135,79,3,7,0
00:00:59, 17.5,  0.3,61,135,78,3,7,0
00:01:00, 17.3,  0.3,60,135,77,3,7,0
00:01:01, 17.1,  0.3,59,135,76,3,7,0
00:01:02, 16.9,  0.3,58,134,75,3,7,0
00:01:03, 17.1,  0.3,57,135,76,4,7,0
00:01:04, 17.1,  0.3,58,135,76,4,7,0
00:01:05, 17.3,  0.3,58,135,77,4,7,0
00:01:06, 17.3,  0.3,59,134,77,4,7,0
00:01:07, 17.3,  0.3,59,133,77,4,7,0
00:01:08, 17.3,  0.3,59,133,77,4,7,0
00:01:09, 17.1,  0.3,59,133,76,4,7,0
00:01:10, 17.1,  0.3,58,133,76,4,7,0
00:01:11, 17.1,  0.3,58,133,76,4,7,0
00:01:12, 17.3,  0.3,58,133,77,4,7,0
00:01:13, 17.3,  0.3,59,134,77,4,7,0
00:01:14, 17.3,  0.3,59,135,77,4,7,0
00:01:15, 17.3,  0.3,59,135,77,4,7,0
00:01:16, 17.5,  0.3,59,135,78,4,7,0
00:01:17, 17.8,  0.4,60,135,79,5,7,0
00:01:18, 17.8,  0.4,61,135,79,5,7,0
00:01:19, 17.5,  0.4,61,134,78,5,7,0
00:01:20, 17.5,  0.4,60,134,78,5,7,0
00:01:21, 17.5,  0.4,60,133,78,5,7,0
00:01:22, 17.3,  0.4,60,133,77,5,7,0
00:01:23, 17.3,  0.4,59,133,77,5,7,0
00:01:24, 17.3,  0.4,59,133,77,5,7,0
