LeMond,FW 0.34,HW 1.0,STN,140309,12:32
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 11.0,  0.0,50,0,49,0,9,0
00:00:02, 14.6,  0.0,50,0,65,0,7,0
00:00:03, 14.6,  0.0,50,0,65,0,7,0
00:00:04, 15.1,  0.0,50,0,67,0,7,0
00:00:05, 15.3,  0.0,50,0,68,0,7,0
00:00:06, 16.0,  0.0,50,0,71,0,6,0
00:00:07, 15.8,  0.0,50,0,70,0,6,0
00:00:08, 15.8,  0.0,50,0,70,0,6,0
00:00:09, 15.8,  0.0,50,0,70,0,6,0
00:00:10, 16.0,  0.0,50,0,71,0,6,0
00:00:11, 16.0,  0.0,50,0,71,0,6,0
00:00:12, 16.0,  0.1,50,0,71,0,6,0
00:00:13, 16.0,  0.1,50,0,71,0,6,0
00:00:14, 16.0,  0.1,50,0,71,0,6,0
00:00:15, 16.0,  0.1,50,0,71,0,6,0
00:00:16, 16.2,  0.1,50,0,72,0,6,0
00:00:17, 16.2,  0.1,50,0,72,0,6,0
00:00:18, 16.2,  0.1,50,0,72,1,6,0
00:00:19, 16.2,  0.1,50,0,72,1,6,0
00:00:20, 16.2,  0.1,50,0,72,1,6,0
00:00:21, 16.2,  0.1,50,0,72,1,6,0
00:00:22, 16.4,  0.1,50,0,73,1,6,0
00:00:23, 16.4,  0.1,50,0,73,1,6,0
00:00:24, 16.4,  0.1,50,0,73,1,6,0
00:00:25, 16.4,  0.1,50,0,73,1,6,0
00:00:26, 16.4,  0.1,50,0,73,1,6,0
00:00:27, 16.4,  0.1,50,0,73,1,6,0
00:00:28, 16.4,  0.1,50,0,73,1,6,0
00:00:29, 16.6,  0.1,50,0,74,1,6,0
00:00:30, 16.9,  0.1,50,0,75,1,6,0
00:00:31, 16.9,  0.1,50,0,75,1,6,0
00:00:32, 16.9,  0.1,50,0,75,1,6,0
00:00:33, 17.1,  0.1,50,0,76,1,6,0
00:00:34, 16.9,  0.2,50,0,75,1,6,0
00:00:35, 16.9,  0.2,50,0,75,2,6,0
00:00:36, 16.9,  0.2,50,0,75,2,6,0
00:00:37, 16.6,  0.2,50,0,74,2,6,0
00:00:38, 16.6,  0.2,50,0,74,2,6,0
00:00:39, 16.9,  0.2,50,0,75,2,6,0
00:00:40, 17.1,  0.2,50,0,76,2,6,0
00:00:41, 17.5,  0.2,50,0,78,2,6,0
00:00:42, 17.3,  0.2,50,0,77,2,6,0
00:00:43, 16.6,  0.2,50,0,74,2,6,0
00:00:44, 16.6,  0.2,50,0,74,2,6,0
00:00:45, 17.1,  0.2,50,0,76,2,6,0
00:00:46, 16.9,  0.2,50,0,75,2,6,0
00:00:47, 16.9,  0.2,50,0,75,2,6,0
00:00:48, 17.1,  0.2,50,0,76,2,6,0
00:00:49, 16.9,  0.2,50,0,75,2,6,0
00:00:50, 16.9,  0.2,50,0,75,2,6,0
00:00:51, 16.6,  0.2,50,0,74,2,6,0
00:00:52, 16.6,  0.2,50,0,74,3,6,0
00:00:53, 16.6,  0.2,50,0,74,3,6,0
00:00:54, 16.6,  0.2,50,0,74,3,6,0
00:00:55, 16.4,  0.2,50,0,73,3,6,0
00:00:56, 16.4,  0.3,50,0,73,3,6,0
00:00:57, 16.4,  0.3,50,0,73,3,6,0
00:00:58, 16.4,  0.3,50,0,73,3,6,0
00:00:59, 16.4,  0.3,50,0,73,3,6,0
00:01:00, 16.6,  0.3,50,0,74,3,6,0
00:01:01, 16.9,  0.3,50,0,75,3,6,0
00:01:02, 17.1,  0.3,50,0,76,3,6,0
00:01:03, 17.1,  0.3,50,0,76,3,6,0
00:01:04, 17.1,  0.3,50,0,76,3,6,0
00:01:05, 17.1,  0.3,50,0,76,3,6,0
00:01:06, 16.9,  0.3,50,0,75,3,6,0
00:01:07, 17.1,  0.3,50,0,76,3,6,0
00:01:08, 17.1,  0.3,50,0,76,3,6,0
00:01:09, 17.1,  0.3,50,0,76,4,6,0
00:01:10, 17.1,  0.3,50,0,76,4,6,0
00:01:11, 17.1,  0.3,50,0,76,4,6,0
00:01:12, 16.9,  0.3,50,0,75,4,6,0
00:01:13, 16.9,  0.3,50,0,75,4,6,0
00:01:14, 16.9,  0.3,50,0,75,4,6,0
00:01:15, 17.1,  0.3,50,0,76,4,6,0
00:01:16, 16.9,  0.3,50,0,75,4,6,0
00:01:17, 17.1,  0.4,50,0,76,4,6,0
00:01:18, 17.1,  0.4,50,0,76,4,6,0
00:01:19, 17.1,  0.4,50,0,76,4,6,0
00:01:20, 17.1,  0.4,50,0,76,4,6,0
00:01:21, 17.3,  0.4,50,0,77,4,6,0
00:01:22, 17.1,  0.4,50,0,76,4,6,0
00:01:23, 17.1,  0.4,50,0,76,4,6,0
00:01:24, 17.3,  0.4,50,0,77,4,6,0
00:01:25, 17.5,  0.4,50,0,78,4,6,0
00:01:26, 17.5,  0.4,50,0,78,4,6,0
