LeMond,FW 0.34,HW 1.0,STN,140417,08:40
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 14.4,  0.0,47,117,64,0,7,0
00:00:02, 14.4,  0.0,47,117,64,0,7,0
00:00:03, 14.4,  0.0,47,115,64,0,7,0
00:00:04, 15.1,  0.0,47,112,67,0,6,0
00:00:05, 15.3,  0.0,50,112,68,0,7,0
00:00:06, 15.1,  0.0,51,111,67,0,7,0
00:00:07, 15.1,  0.0,50,113,67,0,7,0
00:00:08, 11.7,  0.0,50,113,52,0,9,0
00:00:09, 13.9,  0.0,37,116,62,0,5,0
00:00:10, 14.8,  0.0,46,118,66,0,6,0
00:00:11, 15.3,  0.0,49,118,68,0,6,0
00:00:12, 15.8,  0.0,51,120,70,0,6,0
00:00:13, 16.0,  0.1,53,121,71,0,7,0
00:00:14, 16.0,  0.1,54,121,71,0,7,0
00:00:15, 15.8,  0.1,54,121,70,0,7,0
00:00:16, 15.5,  0.1,53,121,69,0,7,0
00:00:17, 15.3,  0.1,52,121,68,0,7,0
00:00:18, 16.0,  0.1,51,123,71,1,6,0
00:00:19, 16.2,  0.1,54,124,72,1,7,0
00:00:20, 16.4,  0.1,55,124,73,1,7,0
00:00:21, 16.4,  0.1,56,124,73,1,7,0
00:00:22, 16.6,  0.1,56,125,74,1,7,0
00:00:23, 16.6,  0.1,56,125,74,1,7,0
00:00:24, 16.6,  0.1,56,126,74,1,7,0
00:00:25, 16.4,  0.1,56,125,73,1,7,0
00:00:26, 16.2,  0.1,56,125,72,1,7,0
00:00:27, 16.0,  0.1,55,125,71,1,7,0
00:00:28, 16.2,  0.1,54,122,72,1,7,0
00:00:29, 16.4,  0.1,55,122,73,1,7,0
00:00:30, 16.2,  0.1,56,121,72,1,7,0
00:00:31, 16.2,  0.1,55,120,72,1,7,0
00:00:32, 16.0,  0.1,55,120,71,1,7,0
00:00:33, 16.4,  0.1,54,121,73,1,7,0
00:00:34, 16.4,  0.1,56,123,73,2,7,0
00:00:35, 16.4,  0.2,56,124,73,2,7,0
00:00:36, 16.4,  0.2,56,124,73,2,7,0
00:00:37, 16.4,  0.2,56,125,73,2,7,0
00:00:38, 16.0,  0.2,56,126,71,2,7,0
00:00:39, 15.8,  0.2,54,126,70,2,7,0
00:00:40, 15.5,  0.2,53,126,69,2,7,0
00:00:41, 15.5,  0.2,52,126,69,2,7,0
00:00:42, 15.5,  0.2,52,126,69,2,7,0
00:00:43, 15.8,  0.2,52,128,70,2,7,0
00:00:44, 16.4,  0.2,53,128,73,2,6,0
00:00:45, 16.4,  0.2,56,129,73,2,7,0
00:00:46, 16.4,  0.2,56,129,73,2,7,0
00:00:47, 16.4,  0.2,56,129,73,2,7,0
