LeMond,FW 0.34,HW 1.0,STN,140302,08:43
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 13.3,  0.0,50,0,59,0,8,0
00:00:02, 13.7,  0.0,50,0,61,0,7,0
00:00:03, 13.7,  0.0,50,0,61,0,7,0
00:00:04, 11.5,  0.0,50,0,51,0,9,0
00:00:05, 13.0,  0.0,50,0,58,0,8,0
00:00:06, 13.0,  0.0,50,0,58,0,8,0
00:00:07, 13.0,  0.0,50,0,58,0,8,0
00:00:08,  7.4,  0.0,50,0,33,0,14,0
00:00:09, 11.0,  0.0,50,0,49,0,9,0
00:00:10, 13.7,  0.0,50,0,61,0,7,0
00:00:11, 15.3,  0.0,50,0,68,0,7,0
00:00:12, 16.0,  0.0,50,0,71,0,6,0
00:00:13, 16.0,  0.0,50,0,71,0,6,0
00:00:14, 15.8,  0.1,50,0,70,0,6,0
00:00:15, 15.1,  0.1,50,0,67,0,7,0
00:00:16, 14.8,  0.1,50,0,66,0,7,0
00:00:17, 15.3,  0.1,50,0,68,0,7,0
00:00:18, 15.8,  0.1,50,0,70,1,6,0
00:00:19, 16.2,  0.1,50,0,72,1,6,0
00:00:20, 16.4,  0.1,50,0,73,1,6,0
00:00:21, 16.9,  0.1,50,0,75,1,6,0
00:00:22, 16.2,  0.1,50,0,72,1,6,0
00:00:23, 16.2,  0.1,50,0,72,1,6,0
00:00:24, 16.6,  0.1,50,0,74,1,6,0
00:00:25, 16.2,  0.1,50,0,72,1,6,0
00:00:26, 16.2,  0.1,50,0,72,1,6,0
00:00:27, 16.2,  0.1,50,0,72,1,6,0
00:00:28, 16.2,  0.1,50,0,72,1,6,0
00:00:29, 16.2,  0.1,50,0,72,1,6,0
00:00:30, 16.2,  0.1,50,0,72,1,6,0
00:00:31, 16.2,  0.1,50,0,72,1,6,0
00:00:32, 16.0,  0.1,50,0,71,1,6,0
00:00:33, 16.0,  0.1,50,0,71,1,6,0
00:00:34, 16.0,  0.1,50,0,71,1,6,0
00:00:35, 16.2,  0.1,50,0,72,2,6,0
00:00:36, 16.2,  0.1,50,0,72,2,6,0
00:00:37, 16.0,  0.2,50,0,71,2,6,0
