LeMond,FW 0.34,HW 1.0,STN,140304,10:13
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 28.1,  0.0,94,0,78,0,11,0
00:00:02, 26.6,  0.0,114,0,74,0,14,0
00:00:03, 26.6,  0.0,107,0,74,0,13,0
00:00:04, 28.1,  0.0,107,0,78,0,13,0
00:00:05, 27.4,  0.0,114,0,76,0,14,0
00:00:06, 27.0,  0.0,111,0,75,0,14,0
00:00:07, 27.4,  0.1,109,0,76,0,13,0
00:00:08, 27.4,  0.1,111,0,76,1,13,0
00:00:09, 27.0,  0.1,111,0,75,1,14,0
00:00:10, 26.3,  0.1,109,0,73,1,14,0
00:00:11, 27.0,  0.1,106,0,75,1,13,0
00:00:12, 26.6,  0.1,109,0,74,1,14,0
00:00:13, 27.0,  0.1,107,0,75,1,13,0
00:00:14, 26.3,  0.1,109,0,73,1,14,0
00:00:15, 26.3,  0.1,106,0,73,1,13,0
00:00:16, 26.3,  0.1,106,0,73,2,13,0
00:00:17, 26.3,  0.1,106,0,73,2,13,0
00:00:18, 26.3,  0.1,106,0,73,2,13,0
00:00:19, 25.6,  0.1,106,0,71,2,14,0
00:00:20, 25.6,  0.1,102,0,71,2,13,0
00:00:21, 25.6,  0.2,102,0,71,2,13,0
00:00:22, 25.6,  0.2,102,0,71,2,13,0
00:00:23, 25.6,  0.2,102,0,71,2,13,0
00:00:24, 25.2,  0.2,102,0,70,2,13,0
00:00:25, 25.6,  0.2,100,0,71,3,13,0
00:00:26, 25.9,  0.2,102,0,72,3,13,0
00:00:27, 25.9,  0.2,104,0,72,3,13,0
00:00:28, 25.9,  0.2,104,0,72,3,13,0
00:00:29, 25.6,  0.2,104,0,71,3,13,0
00:00:30, 25.2,  0.2,102,0,70,3,13,0
00:00:31, 25.2,  0.2,100,0,70,3,13,0
00:00:32, 22.3,  0.2,100,0,62,3,15,0
00:00:33, 24.8,  0.2,87,0,69,4,12,0
00:00:34, 25.2,  0.2,99,0,70,4,13,0
00:00:35, 24.8,  0.3,100,0,69,4,13,0
00:00:36, 24.5,  0.3,99,0,68,4,13,0
00:00:37, 24.5,  0.3,97,0,68,4,13,0
00:00:38, 24.5,  0.3,97,0,68,4,13,0
00:00:39, 24.1,  0.3,97,0,67,4,13,0
00:00:40, 25.2,  0.3,95,0,70,4,12,0
00:00:41, 25.2,  0.3,100,0,70,4,13,0
00:00:42, 25.2,  0.3,100,0,70,5,13,0
00:00:43, 25.2,  0.3,100,0,70,5,13,0
00:00:44, 24.5,  0.3,100,0,68,5,14,0
00:00:45, 24.5,  0.3,97,0,68,5,13,0
00:00:46, 17.3,  0.3,97,0,48,5,19,0
00:00:47, 21.2,  0.3,63,0,59,5,10,0
00:00:48, 23.4,  0.3,82,0,65,5,12,0
00:00:49, 24.5,  0.3,92,0,68,5,12,0
00:00:50, 24.8,  0.4,97,0,69,5,13,0
00:00:51, 24.5,  0.4,99,0,68,6,13,0
00:00:52, 23.8,  0.4,97,0,66,6,14,0
00:00:53, 23.8,  0.4,94,0,66,6,13,0
00:00:54, 23.4,  0.4,94,0,65,6,13,0
00:00:55, 23.8,  0.4,92,0,66,6,13,0
00:00:56, 24.1,  0.4,94,0,67,6,13,0
00:00:57, 24.5,  0.4,95,0,68,6,13,0
00:00:58, 24.5,  0.4,97,0,68,6,13,0
00:00:59, 24.8,  0.4,97,0,69,6,13,0
00:01:00, 24.8,  0.4,61,0,69,6,8,0
00:01:01, 25.2,  0.4,61,0,70,7,8,0
00:01:02, 25.6,  0.4,62,0,71,7,8,0
00:01:03, 25.9,  0.4,63,0,72,7,8,0
00:01:04, 25.6,  0.4,64,0,71,7,8,0
00:01:05, 25.6,  0.5,63,0,71,7,8,0
00:01:06, 25.9,  0.5,64,0,72,7,8,0
00:01:07, 25.9,  0.5,64,0,72,7,8,0
00:01:08, 25.2,  0.5,64,0,70,7,8,0
00:01:09, 25.2,  0.5,62,0,70,7,8,0
00:01:10, 25.2,  0.5,62,0,70,7,8,0
00:01:11, 24.8,  0.5,62,0,69,7,8,0
00:01:12, 24.8,  0.5,61,0,69,7,8,0
00:01:13, 24.8,  0.5,61,0,69,7,8,0
00:01:14, 25.2,  0.5,61,0,70,7,8,0
00:01:15, 25.2,  0.5,62,0,70,8,8,0
00:01:16, 25.2,  0.5,62,0,70,8,8,0
00:01:17, 25.2,  0.5,62,0,70,8,8,0
00:01:18, 24.8,  0.5,62,0,69,8,8,0
00:01:19, 24.5,  0.6,61,0,68,8,8,0
00:01:20, 24.8,  0.6,60,0,69,8,8,0
00:01:21, 24.8,  0.6,61,0,69,8,8,0
00:01:22, 24.5,  0.6,61,0,68,8,8,0
00:01:23, 24.5,  0.6,60,0,68,8,8,0
00:01:24, 24.5,  0.6,60,0,68,8,8,0
00:01:25, 24.5,  0.6,60,0,68,8,8,0
00:01:26, 24.5,  0.6,60,0,68,8,8,0
00:01:27, 24.5,  0.6,60,0,68,8,8,0
00:01:28, 24.5,  0.6,60,0,68,8,8,0
00:01:29, 24.5,  0.6,60,0,68,9,8,0
00:01:30, 24.5,  0.6,60,0,68,9,8,0
00:01:31, 24.5,  0.6,60,0,68,9,8,0
00:01:32, 24.5,  0.6,60,0,68,9,8,0
00:01:33, 24.5,  0.6,60,0,68,9,8,0
00:01:34, 24.1,  0.7,60,0,67,9,8,0
00:01:35, 24.5,  0.7,58,0,68,9,8,0
00:01:36, 24.5,  0.7,60,0,68,9,8,0
00:01:37, 24.5,  0.7,60,0,68,9,8,0
00:01:38, 24.5,  0.7,60,0,68,9,8,0
00:01:39, 24.1,  0.7,60,0,67,9,8,0
00:01:40, 24.1,  0.7,58,0,67,9,8,0
00:01:41, 23.8,  0.7,58,0,66,9,8,0
00:01:42, 23.8,  0.7,58,0,66,9,8,0
00:01:43, 23.8,  0.7,58,0,66,9,8,0
00:01:44, 23.8,  0.7,58,0,66,10,8,0
00:01:45, 23.4,  0.7,58,0,65,10,8,0
00:01:46, 23.4,  0.7,57,0,65,10,8,0
00:01:47, 23.4,  0.7,57,0,65,10,8,0
00:01:48, 23.4,  0.7,57,0,65,10,8,0
00:01:49, 23.0,  0.8,57,0,64,10,8,0
00:01:50, 23.0,  0.8,55,0,64,10,8,0
00:01:51, 23.0,  0.8,55,0,64,10,8,0
00:01:52, 23.0,  0.8,55,0,64,10,8,0
00:01:53, 23.4,  0.8,55,0,65,10,8,0
00:01:54, 23.4,  0.8,57,0,65,10,8,0
00:01:55, 23.8,  0.8,57,0,66,10,8,0
00:01:56, 24.5,  0.8,58,0,68,10,8,0
00:01:57, 24.5,  0.8,60,0,68,10,8,0
00:01:58, 24.1,  0.8,60,0,67,10,8,0
00:01:59, 24.1,  0.8,58,0,67,11,8,0
00:02:00, 24.5,  0.8,58,0,68,11,8,0
00:02:01, 24.5,  0.8,60,0,68,11,8,0
00:02:02, 24.1,  0.8,60,0,67,11,8,0
00:02:03, 24.1,  0.8,58,0,67,11,8,0
00:02:04, 24.5,  0.9,58,0,68,11,8,0
00:02:05, 24.5,  0.9,60,0,68,11,8,0
00:02:06, 24.5,  0.9,60,0,68,11,8,0
00:02:07, 24.5,  0.9,60,0,68,11,8,0
00:02:08, 24.5,  0.9,60,0,68,11,8,0
00:02:09, 24.5,  0.9,60,0,68,11,8,0
00:02:10, 24.1,  0.9,60,0,67,11,8,0
00:02:11, 24.5,  0.9,58,0,68,11,8,0
00:02:12, 24.1,  0.9,60,0,67,11,8,0
