LeMond,FW 0.34,HW 1.0,STN,140301,09:21
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 16.2,  0.0,50,0,72,0,6,0
00:00:02, 16.2,  0.0,50,0,72,0,6,0
00:00:03, 16.0,  0.0,50,0,71,0,6,0
00:00:04, 16.0,  0.0,50,0,71,0,6,0
00:00:05, 16.0,  0.0,50,0,71,0,6,0
00:00:06, 15.8,  0.0,50,0,70,0,6,0
00:00:07, 15.5,  0.0,50,0,69,0,6,0
00:00:08, 15.3,  0.0,50,0,68,0,7,0
00:00:09, 15.1,  0.0,50,0,67,0,7,0
00:00:10, 15.1,  0.0,50,0,67,0,7,0
00:00:11, 14.8,  0.0,50,0,66,0,7,0
00:00:12, 14.8,  0.1,50,0,66,0,7,0
00:00:13, 14.6,  0.1,50,0,65,0,7,0
00:00:14, 14.6,  0.1,50,0,65,0,7,0
00:00:15, 14.8,  0.1,50,0,66,0,7,0
00:00:16, 15.3,  0.1,50,0,68,0,7,0
00:00:17, 15.8,  0.1,50,0,70,0,6,0
00:00:18, 16.2,  0.1,50,0,72,1,6,0
00:00:19, 16.2,  0.1,50,0,72,1,6,0
00:00:20, 16.0,  0.1,50,0,71,1,6,0
00:00:21, 15.8,  0.1,50,0,70,1,6,0
00:00:22, 16.0,  0.1,50,0,71,1,6,0
00:00:23, 16.2,  0.1,50,0,72,1,6,0
00:00:24, 16.4,  0.1,50,0,73,1,6,0
00:00:25, 16.4,  0.1,50,0,73,1,6,0
00:00:26, 16.6,  0.1,50,0,74,1,6,0
00:00:27, 17.1,  0.1,50,0,76,1,6,0
00:00:28, 17.1,  0.1,50,0,76,1,6,0
00:00:29, 17.1,  0.1,50,0,76,1,6,0
00:00:30, 16.9,  0.1,50,0,75,1,6,0
00:00:31, 16.9,  0.1,50,0,75,1,6,0
00:00:32, 17.3,  0.1,50,0,77,1,6,0
00:00:33, 17.1,  0.1,50,0,76,1,6,0
00:00:34, 17.3,  0.2,50,0,77,1,6,0
00:00:35, 17.3,  0.2,50,0,77,2,6,0
00:00:36, 17.5,  0.2,50,0,78,2,6,0
00:00:37, 17.3,  0.2,50,0,77,2,6,0
00:00:38, 16.9,  0.2,50,0,75,2,6,0
00:00:39, 16.6,  0.2,50,0,74,2,6,0
00:00:40, 16.6,  0.2,50,0,74,2,6,0
00:00:41, 16.6,  0.2,50,0,74,2,6,0
00:00:42, 16.4,  0.2,50,0,73,2,6,0
00:00:43, 16.6,  0.2,50,0,74,2,6,0
00:00:44, 16.6,  0.2,50,0,74,2,6,0
00:00:45, 16.6,  0.2,50,0,74,2,6,0
00:00:46, 17.1,  0.2,50,0,76,2,6,0
00:00:47, 17.1,  0.2,50,0,76,2,6,0
00:00:48, 16.6,  0.2,50,0,74,2,6,0
00:00:49, 16.6,  0.2,50,0,74,2,6,0
00:00:50, 16.4,  0.2,50,0,73,2,6,0
00:00:51, 16.4,  0.2,50,0,73,2,6,0
00:00:52, 16.6,  0.2,50,0,74,3,6,0
00:00:53, 16.6,  0.2,50,0,74,3,6,0
00:00:54, 17.1,  0.2,50,0,76,3,6,0
00:00:55, 17.1,  0.2,50,0,76,3,6,0
00:00:56, 17.1,  0.3,50,0,76,3,6,0
00:00:57, 17.1,  0.3,50,0,76,3,6,0
00:00:58, 16.9,  0.3,50,0,75,3,6,0
00:00:59, 16.6,  0.3,50,0,74,3,6,0
00:01:00, 17.5,  0.3,50,0,78,3,6,0
00:01:01, 17.3,  0.3,50,0,77,3,6,0
00:01:02, 18.7,  0.3,50,0,83,3,5,0
00:01:03, 18.7,  0.3,50,0,83,3,5,0
00:01:04, 18.4,  0.3,50,0,82,3,5,0
00:01:05, 17.8,  0.3,50,0,79,3,6,0
00:01:06, 17.3,  0.3,50,0,77,3,6,0
00:01:07, 17.1,  0.3,50,0,76,3,6,0
00:01:08, 16.9,  0.3,50,71,75,3,6,0
00:01:09, 16.9,  0.3,50,71,75,4,6,0
00:01:10, 17.1,  0.3,50,71,76,4,6,0
00:01:11, 16.9,  0.3,50,71,75,4,6,0
00:01:12, 16.6,  0.3,50,76,74,4,6,0
00:01:13, 16.6,  0.3,50,76,74,4,6,0
00:01:14, 16.6,  0.3,50,76,74,4,6,0
00:01:15, 16.4,  0.3,50,76,73,4,6,0
00:01:16, 16.4,  0.3,50,76,73,4,6,0
00:01:17, 16.6,  0.4,50,76,74,4,6,0
00:01:18, 16.6,  0.4,50,76,74,4,6,0
00:01:19, 16.6,  0.4,50,0,74,4,6,0
00:01:20, 16.6,  0.4,50,0,74,4,6,0
00:01:21, 16.9,  0.4,50,0,75,4,6,0
00:01:22, 16.9,  0.4,50,0,75,4,6,0
00:01:23, 16.6,  0.4,50,0,74,4,6,0
00:01:24, 16.9,  0.4,50,0,75,4,6,0
00:01:25, 17.5,  0.4,50,0,78,4,6,0
00:01:26, 17.5,  0.4,50,0,78,4,6,0
00:01:27, 17.3,  0.4,50,0,77,5,6,0
00:01:28, 17.3,  0.4,50,0,77,5,6,0
00:01:29, 17.5,  0.4,50,0,78,5,6,0
00:01:30, 17.5,  0.4,50,0,78,5,6,0
00:01:31, 17.3,  0.4,50,0,77,5,6,0
00:01:32, 17.1,  0.4,50,0,76,5,6,0
00:01:33, 16.9,  0.4,50,0,75,5,6,0
00:01:34, 16.6,  0.4,50,0,74,5,6,0
00:01:35, 16.9,  0.4,50,0,75,5,6,0
