LeMond,FW 0.34,HW 1.0,STN,140418,08:50
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 11.7,  0.0,21,0,52,0,3,0
00:00:02, 12.8,  0.0,70,0,57,0,11,0
00:00:03, 13.0,  0.0,78,0,58,0,12,0
00:00:04, 13.3,  0.0,82,0,59,0,13,0
00:00:05, 12.8,  0.0,82,0,57,0,13,0
00:00:06, 12.6,  0.0,78,0,56,0,13,0
00:00:07, 12.4,  0.0,77,0,55,0,13,0
00:00:08, 12.1,  0.0,75,0,54,0,13,0
00:00:09, 12.1,  0.0,73,0,54,0,12,0
00:00:10, 12.1,  0.0,73,0,54,0,12,0
00:00:11, 12.1,  0.0,73,0,54,0,12,0
00:00:12, 11.9,  0.0,73,0,53,0,13,0
00:00:13, 11.9,  0.0,72,0,53,1,12,0
00:00:14, 11.5,  0.0,72,0,51,1,13,0
00:00:15, 11.3,  0.1,68,0,50,1,12,0
00:00:16, 11.3,  0.1,66,0,50,1,12,0
00:00:17, 11.0,  0.1,66,0,49,1,12,0
00:00:18, 11.5,  0.1,65,0,51,1,12,0
00:00:19, 12.4,  0.1,68,0,55,1,11,0
00:00:20, 12.8,  0.1,75,0,57,1,12,0
00:00:21, 13.3,  0.1,80,0,59,1,12,0
00:00:22, 12.8,  0.1,82,0,57,1,13,0
00:00:23, 12.6,  0.1,78,0,56,1,13,0
00:00:24, 12.6,  0.1,77,0,56,2,13,0
00:00:25, 12.6,  0.1,77,0,56,2,13,0
00:00:26, 11.9,  0.1,77,0,53,2,13,0
00:00:27, 11.7,  0.1,72,0,52,2,13,0
00:00:28, 11.7,  0.1,70,0,52,2,12,0
00:00:29, 12.1,  0.1,70,0,54,2,12,0
00:00:30, 12.6,  0.1,73,0,56,2,12,0
00:00:31, 13.0,  0.1,77,0,58,2,12,0
00:00:32, 13.5,  0.1,80,0,60,2,12,0
00:00:33, 13.7,  0.1,83,0,61,2,12,0
00:00:34, 13.3,  0.1,85,0,59,2,13,0
00:00:35, 13.0,  0.1,82,0,58,2,13,0
00:00:36, 12.6,  0.1,80,0,56,3,13,0
00:00:37, 12.8,  0.1,77,0,57,3,12,0
00:00:38, 12.4,  0.1,78,0,55,3,13,0
00:00:39, 12.6,  0.1,75,0,56,3,12,0
00:00:40, 12.8,  0.1,77,0,57,3,12,0
00:00:41, 12.8,  0.1,78,0,57,3,13,0
00:00:42, 13.0,  0.1,78,0,58,3,12,0
00:00:43, 13.0,  0.1,80,0,58,3,13,0
00:00:44, 13.5,  0.2,80,0,60,3,12,0
00:00:45, 13.5,  0.2,83,0,60,3,13,0
00:00:46, 13.7,  0.2,83,0,61,3,12,0
00:00:47, 14.8,  0.2,85,0,66,4,12,0
00:00:48, 15.1,  0.2,94,0,67,4,13,0
00:00:49, 15.1,  0.2,95,0,67,4,13,0
00:00:50, 15.1,  0.2,95,0,67,4,13,0
00:00:51, 14.8,  0.2,95,0,66,4,13,0
00:00:52, 15.1,  0.2,94,0,67,4,13,0
00:00:53, 15.3,  0.2,95,0,68,4,13,0
00:00:54, 15.8,  0.2,97,0,70,4,13,0
