LeMond,FW 0.34,HW 1.0,STN,140603,10:20
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 14.8,  0.0,55,117,66,0,7,0
00:00:02, 15.3,  0.0,54,117,68,0,7,0
00:00:03, 15.1,  0.0,56,117,67,0,7,0
00:00:04, 15.1,  0.0,55,117,67,0,7,0
00:00:05, 11.7,  0.0,55,117,52,0,10,0
00:00:06, 13.9,  0.0,40,118,62,0,6,0
00:00:07, 15.1,  0.0,50,118,67,0,7,0
00:00:08, 15.1,  0.0,55,119,67,0,7,0
00:00:09, 15.1,  0.0,55,120,67,0,7,0
00:00:10, 15.5,  0.0,55,120,69,0,7,0
00:00:11, 15.5,  0.0,57,120,69,0,7,0
00:00:12, 15.5,  0.0,57,120,69,0,7,0
00:00:13, 15.5,  0.1,57,120,69,0,7,0
00:00:14, 15.5,  0.1,57,118,69,0,7,0
00:00:15, 15.8,  0.1,57,119,70,0,7,0
00:00:16, 15.8,  0.1,58,119,70,1,7,0
00:00:17, 15.8,  0.1,58,118,70,1,7,0
00:00:18, 15.8,  0.1,58,119,70,1,7,0
00:00:19, 15.5,  0.1,58,119,69,1,8,0
00:00:20, 15.8,  0.1,57,119,70,1,7,0
00:00:21, 15.8,  0.1,58,119,70,1,7,0
00:00:22, 16.0,  0.1,58,119,71,1,7,0
00:00:23, 16.0,  0.1,59,119,71,1,7,0
00:00:24, 16.0,  0.1,59,120,71,1,7,0
00:00:25, 16.2,  0.1,59,120,72,1,7,0
00:00:26, 16.2,  0.1,60,120,72,1,7,0
00:00:27, 16.2,  0.1,60,120,72,1,7,0
00:00:28, 16.2,  0.1,60,120,72,1,7,0
00:00:29, 16.2,  0.1,60,118,72,1,7,0
00:00:30, 16.4,  0.1,60,118,73,1,7,0
00:00:31, 16.6,  0.1,61,117,74,2,7,0
00:00:32, 16.4,  0.1,62,118,73,2,8,0
00:00:33, 16.4,  0.1,61,118,73,2,7,0
00:00:34, 16.4,  0.1,61,119,73,2,7,0
00:00:35, 16.4,  0.2,61,120,73,2,7,0
00:00:36, 16.6,  0.2,61,120,74,2,7,0
00:00:37, 16.9,  0.2,62,121,75,2,7,0
00:00:38, 16.9,  0.2,63,121,75,2,8,0
00:00:39, 16.9,  0.2,63,121,75,2,8,0
00:00:40, 16.6,  0.2,63,121,74,2,8,0
00:00:41, 16.6,  0.2,62,121,74,2,8,0
00:00:42, 16.6,  0.2,62,121,74,2,8,0
00:00:43, 16.4,  0.2,62,121,73,2,8,0
00:00:44, 16.6,  0.2,61,121,74,2,7,0
00:00:45, 16.4,  0.2,62,121,73,3,8,0
00:00:46, 16.4,  0.2,61,121,73,3,7,0
00:00:47, 16.4,  0.2,61,123,73,3,7,0
00:00:48, 16.4,  0.2,61,124,73,3,7,0
00:00:49, 16.4,  0.2,61,124,73,3,7,0
00:00:50, 16.6,  0.2,61,125,74,3,7,0
00:00:51, 16.6,  0.2,62,126,74,3,8,0
00:00:52, 16.6,  0.2,62,126,74,3,8,0
00:00:53, 16.9,  0.2,62,126,75,3,7,0
00:00:54, 16.9,  0.2,63,124,75,3,8,0
00:00:55, 16.6,  0.2,63,124,74,3,8,0
00:00:56, 16.6,  0.2,62,120,74,3,8,0
00:00:57, 16.6,  0.3,62,120,74,3,8,0
00:00:58, 16.6,  0.3,62,120,74,3,8,0
00:00:59, 16.6,  0.3,62,122,74,4,8,0
00:01:00, 16.6,  0.3,62,123,74,4,8,0
00:01:01, 16.6,  0.3,62,122,74,4,8,0
00:01:02, 16.6,  0.3,62,122,74,4,8,0
00:01:03, 16.4,  0.3,62,123,73,4,8,0
00:01:04, 16.4,  0.3,61,124,73,4,7,0
00:01:05, 16.6,  0.3,61,124,74,4,7,0
00:01:06, 16.6,  0.3,62,124,74,4,8,0
00:01:07, 16.6,  0.3,62,125,74,4,8,0
