LeMond,FW 0.34,HW 1.0,STN,140613,05:26
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 13.5,  0.0,50,0,60,0,7,0
00:00:02, 13.3,  0.0,50,0,59,0,8,0
00:00:03, 13.3,  0.0,50,0,59,0,8,0
00:00:04, 13.3,  0.0,50,0,59,0,8,0
00:00:05, 13.3,  0.0,50,0,59,0,8,0
00:00:06, 13.3,  0.0,50,0,59,0,8,0
00:00:07, 13.3,  0.0,50,0,59,0,8,0
00:00:08, 13.5,  0.0,50,0,60,0,7,0
00:00:09, 13.3,  0.0,50,0,59,0,8,0
00:00:10, 13.3,  0.0,50,0,59,0,8,0
00:00:11, 13.3,  0.0,50,0,59,0,8,0
00:00:12, 13.5,  0.0,50,0,60,0,7,0
00:00:13, 13.5,  0.0,50,0,60,0,7,0
00:00:14, 13.5,  0.1,50,0,60,0,7,0
00:00:15, 13.5,  0.1,50,0,60,0,7,0
00:00:16, 13.5,  0.1,50,0,60,0,7,0
00:00:17, 13.7,  0.1,50,0,61,0,7,0
00:00:18, 13.7,  0.1,50,0,61,1,7,0
00:00:19, 13.7,  0.1,50,0,61,1,7,0
00:00:20, 13.7,  0.1,50,0,61,1,7,0
00:00:21, 13.7,  0.1,50,0,61,1,7,0
00:00:22, 13.7,  0.1,50,0,61,1,7,0
00:00:23, 13.7,  0.1,50,0,61,1,7,0
00:00:24, 13.7,  0.1,50,0,61,1,7,0
00:00:25, 13.7,  0.1,50,0,61,1,7,0
00:00:26, 13.9,  0.1,50,0,62,1,7,0
00:00:27, 13.9,  0.1,50,0,62,1,7,0
00:00:28, 13.9,  0.1,50,0,62,1,7,0
00:00:29, 14.4,  0.1,50,0,64,1,7,0
00:00:30, 14.4,  0.1,50,0,64,1,7,0
00:00:31, 14.4,  0.1,50,0,64,1,7,0
00:00:32, 14.6,  0.1,50,0,65,1,7,0
00:00:33, 14.6,  0.1,50,0,65,1,7,0
00:00:34, 14.6,  0.1,50,0,65,1,7,0
00:00:35, 14.6,  0.1,50,0,65,2,7,0
00:00:36, 14.6,  0.1,50,0,65,2,7,0
00:00:37, 14.6,  0.1,50,0,65,2,7,0
00:00:38, 14.6,  0.1,50,0,65,2,7,0
00:00:39, 14.8,  0.1,50,0,66,2,7,0
00:00:40, 14.8,  0.2,50,0,66,2,7,0
00:00:41, 14.8,  0.2,50,0,66,2,7,0
00:00:42, 14.8,  0.2,50,0,66,2,7,0
00:00:43, 14.8,  0.2,50,0,66,2,7,0
00:00:44, 15.1,  0.2,50,0,67,2,7,0
00:00:45, 15.1,  0.2,50,0,67,2,7,0
00:00:46, 15.1,  0.2,50,0,67,2,7,0
00:00:47, 15.1,  0.2,50,0,67,2,7,0
00:00:48, 15.1,  0.2,50,0,67,2,7,0
00:00:49, 15.1,  0.2,50,0,67,2,7,0
00:00:50, 15.1,  0.2,50,0,67,2,7,0
00:00:51, 15.1,  0.2,50,0,67,2,7,0
00:00:52, 14.8,  0.2,50,0,66,3,7,0
00:00:53, 14.8,  0.2,50,0,66,3,7,0
00:00:54, 14.6,  0.2,50,0,65,3,7,0
00:00:55, 14.6,  0.2,50,0,65,3,7,0
