LeMond,FW 0.34,HW 1.0,STN,140216,08:35
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 14.6,  0.0,50,0,65,0,7,0
00:00:02, 14.6,  0.0,50,0,65,0,7,0
00:00:03, 15.1,  0.0,50,0,67,0,7,0
00:00:04, 15.1,  0.0,50,0,67,0,7,0
00:00:05, 15.5,  0.0,50,0,69,0,6,0
00:00:06, 16.0,  0.0,50,0,71,0,6,0
00:00:07, 16.4,  0.0,50,0,73,0,6,0
00:00:08, 16.6,  0.0,50,0,74,0,6,0
00:00:09, 16.6,  0.0,50,0,74,0,6,0
00:00:10, 16.6,  0.0,50,0,74,0,6,0
00:00:11, 16.6,  0.0,50,0,74,0,6,0
00:00:12, 16.9,  0.1,50,0,75,0,6,0
00:00:13, 16.9,  0.1,50,0,75,0,6,0
00:00:14, 16.9,  0.1,50,0,75,0,6,0
00:00:15, 16.9,  0.1,50,0,75,0,6,0
00:00:16, 16.9,  0.1,50,0,75,0,6,0
00:00:17, 16.6,  0.1,50,0,74,0,6,0
00:00:18, 16.6,  0.1,50,0,74,1,6,0
00:00:19, 16.6,  0.1,50,0,74,1,6,0
00:00:20, 16.6,  0.1,50,0,74,1,6,0
00:00:21, 17.1,  0.1,50,0,76,1,6,0
00:00:22, 17.1,  0.1,50,0,76,1,6,0
00:00:23, 17.3,  0.1,50,0,77,1,6,0
00:00:24, 17.3,  0.1,50,0,77,1,6,0
00:00:25, 17.5,  0.1,50,0,78,1,6,0
00:00:26, 17.5,  0.1,50,0,78,1,6,0
00:00:27, 17.5,  0.1,50,0,78,1,6,0
00:00:28, 17.3,  0.1,50,0,77,1,6,0
00:00:29, 17.3,  0.1,50,0,77,1,6,0
00:00:30, 17.3,  0.1,50,0,77,1,6,0
00:00:31, 17.5,  0.1,50,0,78,1,6,0
00:00:32, 17.5,  0.1,50,0,78,1,6,0
00:00:33, 17.5,  0.2,50,0,78,1,6,0
00:00:34, 17.5,  0.2,50,0,78,1,6,0
00:00:35, 17.3,  0.2,50,0,77,2,6,0
00:00:36, 17.3,  0.2,50,0,77,2,6,0
00:00:37, 17.5,  0.2,50,0,78,2,6,0
00:00:38, 17.8,  0.2,50,0,79,2,6,0
00:00:39, 17.8,  0.2,50,0,79,2,6,0
00:00:40, 18.0,  0.2,50,0,80,2,5,0
00:00:41, 18.0,  0.2,50,0,80,2,5,0
00:00:42, 17.8,  0.2,50,0,79,2,6,0
00:00:43, 17.8,  0.2,50,0,79,2,6,0
00:00:44, 17.5,  0.2,50,0,78,2,6,0
00:00:45, 17.5,  0.2,50,0,78,2,6,0
00:00:46, 17.5,  0.2,50,0,78,2,6,0
00:00:47, 17.5,  0.2,50,0,78,2,6,0
00:00:48, 17.8,  0.2,50,0,79,2,6,0
00:00:49, 17.8,  0.2,50,0,79,2,6,0
00:00:50, 17.5,  0.2,50,0,78,2,6,0
00:00:51, 17.8,  0.2,50,0,79,2,6,0
00:00:52, 18.2,  0.2,50,0,81,2,5,0
00:00:53, 18.2,  0.2,50,0,81,3,5,0
00:00:54, 17.8,  0.3,50,0,79,3,6,0
00:00:55, 17.8,  0.3,50,0,79,3,6,0
00:00:56, 17.8,  0.3,50,0,79,3,6,0
00:00:57, 18.2,  0.3,50,0,81,3,5,0
00:00:58, 18.2,  0.3,50,0,81,3,5,0
00:00:59, 18.2,  0.3,50,0,81,3,5,0
00:01:00, 18.2,  0.3,50,0,81,3,5,0
00:01:01, 18.2,  0.3,50,0,81,3,5,0
00:01:02, 18.2,  0.3,50,0,81,3,5,0
00:01:03, 18.2,  0.3,50,0,81,3,5,0
00:01:04, 18.2,  0.3,50,0,81,3,5,0
00:01:05, 18.4,  0.3,50,0,82,3,5,0
00:01:06, 18.4,  0.3,50,0,82,3,5,0
00:01:07, 18.0,  0.3,50,0,80,3,5,0
00:01:08, 18.0,  0.3,50,0,80,3,5,0
00:01:09, 18.0,  0.3,50,0,80,3,5,0
00:01:10, 18.0,  0.3,50,0,80,4,5,0
00:01:11, 18.0,  0.3,50,0,80,4,5,0
00:01:12, 18.2,  0.3,50,0,81,4,5,0
00:01:13, 18.2,  0.3,50,0,81,4,5,0
00:01:14, 18.4,  0.4,50,0,82,4,5,0
00:01:15, 18.2,  0.4,50,0,81,4,5,0
00:01:16, 18.2,  0.4,50,0,81,4,5,0
00:01:17, 18.2,  0.4,50,0,81,4,5,0
00:01:18, 18.2,  0.4,50,0,81,4,5,0
00:01:19, 18.0,  0.4,50,0,80,4,5,0
00:01:20, 18.0,  0.4,50,0,80,4,5,0
00:01:21, 18.0,  0.4,50,0,80,4,5,0
00:01:22, 18.0,  0.4,50,0,80,4,5,0
00:01:23, 18.2,  0.4,50,0,81,4,5,0
00:01:24, 18.2,  0.4,50,0,81,4,5,0
00:01:25, 18.0,  0.4,50,0,80,4,5,0
00:01:26, 18.0,  0.4,50,0,80,4,5,0
00:01:27, 18.0,  0.4,50,0,80,4,5,0
00:01:28, 18.0,  0.4,50,0,80,5,5,0
00:01:29, 18.0,  0.4,50,0,80,5,5,0
00:01:30, 17.8,  0.4,50,0,79,5,6,0
00:01:31, 17.8,  0.4,50,0,79,5,6,0
00:01:32, 17.8,  0.4,50,0,79,5,6,0
00:01:33, 17.5,  0.4,50,0,78,5,6,0
00:01:34, 17.5,  0.5,50,0,78,5,6,0
00:01:35, 17.5,  0.5,50,0,78,5,6,0
00:01:36, 17.5,  0.5,50,0,78,5,6,0
00:01:37, 17.5,  0.5,50,0,78,5,6,0
00:01:38, 17.8,  0.5,50,0,79,5,6,0
00:01:39, 17.8,  0.5,50,0,79,5,6,0
00:01:40, 17.3,  0.5,50,0,77,5,6,0
00:01:41, 17.3,  0.5,50,0,77,5,6,0
00:01:42, 17.1,  0.5,50,0,76,5,6,0
00:01:43, 17.1,  0.5,50,0,76,5,6,0
00:01:44, 17.3,  0.5,50,0,77,5,6,0
00:01:45, 17.1,  0.5,50,0,76,6,6,0
00:01:46, 17.1,  0.5,50,0,76,6,6,0
00:01:47, 17.5,  0.5,50,0,78,6,6,0
00:01:48, 17.5,  0.5,50,0,78,6,6,0
00:01:49, 17.3,  0.5,50,0,77,6,6,0
00:01:50, 17.3,  0.5,50,0,77,6,6,0
00:01:51, 17.5,  0.5,50,0,78,6,6
