LeMond,FW 0.34,HW 1.0,STN,140328,07:57
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 13.9,  0.0,53,0,62,0,8,0
00:00:02, 13.0,  0.0,53,0,58,0,8,0
00:00:03, 13.0,  0.0,49,0,58,0,8,0
00:00:04, 13.3,  0.0,49,0,59,0,7,0
00:00:05, 13.3,  0.0,50,0,59,0,8,0
00:00:06, 13.3,  0.0,50,0,59,0,8,0
00:00:07, 13.5,  0.0,50,0,60,0,7,0
00:00:08, 13.5,  0.0,51,0,60,0,8,0
00:00:09, 13.5,  0.0,51,0,60,0,8,0
00:00:10, 13.5,  0.0,51,0,60,0,8,0
00:00:11, 13.5,  0.0,51,0,60,0,8,0
00:00:12, 13.3,  0.0,51,0,59,0,8,0
00:00:13, 13.0,  0.0,50,0,58,0,8,0
00:00:14, 13.3,  0.1,49,0,59,0,7,0
00:00:15, 13.3,  0.1,50,0,59,0,8,0
00:00:16, 13.0,  0.1,50,0,58,0,8,0
00:00:17, 13.0,  0.1,49,0,58,0,8,0
00:00:18, 13.0,  0.1,49,0,58,1,8,0
00:00:19, 12.6,  0.1,49,0,56,1,8,0
00:00:20, 12.4,  0.1,47,0,55,1,8,0
00:00:21, 12.4,  0.1,46,0,55,1,7,0
00:00:22, 12.4,  0.1,46,0,55,1,7,0
00:00:23, 12.6,  0.1,46,0,56,1,7,0
00:00:24, 12.8,  0.1,47,0,57,1,7,0
00:00:25, 12.8,  0.1,48,0,57,1,8,0
00:00:26, 12.8,  0.1,48,0,57,1,8,0
00:00:27, 12.8,  0.1,48,0,57,1,8,0
00:00:28, 12.8,  0.1,48,0,57,1,8,0
00:00:29, 12.8,  0.1,48,0,57,1,8,0
00:00:30, 12.8,  0.1,48,0,57,1,8,0
00:00:31, 12.8,  0.1,48,0,57,1,8,0
00:00:32, 12.8,  0.1,48,0,57,1,8,0
00:00:33,  9.4,  0.1,48,0,42,1,10,0
00:00:34, 12.1,  0.1,33,0,54,1,5,0
00:00:35, 13.0,  0.1,45,0,58,1,7,0
00:00:36, 13.3,  0.1,49,0,59,2,7,0
00:00:37, 12.8,  0.1,50,0,57,2,8,0
00:00:38, 13.0,  0.1,48,0,58,2,7,0
00:00:39, 13.3,  0.1,49,0,59,2,7,0
00:00:40, 13.3,  0.1,50,0,59,2,8,0
00:00:41, 13.3,  0.1,50,0,59,2,8,0
00:00:42, 13.3,  0.2,50,0,59,2,8,0
00:00:43, 13.0,  0.2,50,0,58,2,8,0
00:00:44, 12.8,  0.2,49,0,57,2,8,0
00:00:45, 12.6,  0.2,48,0,56,2,8,0
00:00:46, 12.6,  0.2,47,0,56,2,8,0
00:00:47, 12.6,  0.2,47,0,56,2,8,0
00:00:48, 12.4,  0.2,47,0,55,2,8,0
00:00:49, 12.6,  0.2,46,0,56,2,7,0
00:00:50, 12.8,  0.2,47,0,57,2,7,0
00:00:51, 13.0,  0.2,48,0,58,2,7,0
00:00:52, 13.3,  0.2,49,0,59,2,7,0
00:00:53, 13.3,  0.2,50,0,59,2,8,0
00:00:54, 13.0,  0.2,50,0,58,3,8,0
00:00:55, 13.0,  0.2,49,0,58,3,8,0
00:00:56, 13.0,  0.2,49,0,58,3,8,0
00:00:57, 13.5,  0.2,49,0,60,3,7,0
00:00:58, 13.5,  0.2,51,0,60,3,8,0
00:00:59, 13.7,  0.2,51,0,61,3,7,0
00:01:00, 13.9,  0.2,52,0,62,3,8,0
00:01:01, 13.7,  0.2,53,0,61,3,8,0
00:01:02, 13.5,  0.2,52,0,60,3,8,0
00:01:03, 13.3,  0.2,51,0,59,3,8,0
00:01:04, 13.5,  0.2,50,0,60,3,7,0
00:01:05, 13.5,  0.2,51,0,60,3,8,0
00:01:06, 13.5,  0.2,51,0,60,3,8,0
00:01:07, 13.7,  0.2,51,0,61,3,7,0
00:01:08, 13.9,  0.2,52,0,62,3,8,0
00:01:09, 13.9,  0.3,53,0,62,3,8,0
00:01:10, 13.9,  0.3,53,0,62,3,8,0
00:01:11, 13.3,  0.3,53,0,59,4,8,0
00:01:12, 13.5,  0.3,50,0,60,4,7,0
00:01:13, 13.5,  0.3,51,0,60,4,8,0
00:01:14, 13.3,  0.3,51,0,59,4,8,0
00:01:15, 13.5,  0.3,50,0,60,4,7,0
00:01:16, 13.5,  0.3,51,0,60,4,8,0
00:01:17, 13.5,  0.3,51,0,60,4,8,0
00:01:18, 13.7,  0.3,51,0,61,4,7,0
00:01:19, 13.9,  0.3,52,0,62,4,8,0
00:01:20, 13.9,  0.3,53,0,62,4,8,0
00:01:21, 13.9,  0.3,53,0,62,4,8,0
00:01:22, 13.9,  0.3,53,0,62,4,8,0
00:01:23, 13.7,  0.3,53,0,61,4,8,0
