LeMond,FW 0.34,HW 1.0,STN,140722,05:05
TIME,SPEED,DIST,POWER,HEART RATE,RPM,CALORIES,TORQUE,TARGET HR
00:00:01, 17.3,  0.0,65,98,77,0,8,110
00:00:02, 16.9,  0.0,66,98,75,0,8,110
00:00:03, 16.2,  0.0,68,100,72,0,9,110
00:00:04, 16.2,  0.0,67,100,72,0,8,110
00:00:05, 16.6,  0.0,68,100,74,0,8,110
00:00:06, 16.4,  0.0,69,105,73,0,9,110
00:00:07, 16.2,  0.0,67,105,72,0,8,110
00:00:08, 16.4,  0.0,68,108,73,0,8,110
00:00:09, 16.4,  0.0,68,110,73,0,8,110
00:00:10, 16.6,  0.0,67,110,74,0,8,110
00:00:11, 16.4,  0.1,66,111,73,0,8,110
00:00:12, 16.6,  0.1,66,113,74,0,8,110
00:00:13, 16.4,  0.1,65,113,73,1,8,110
00:00:14, 16.2,  0.1,64,114,72,1,8,110
00:00:15, 16.2,  0.1,63,114,72,1,8,110
00:00:16, 16.2,  0.1,62,114,72,1,8,110
00:00:17, 16.2,  0.1,61,113,72,1,8,110
00:00:18, 16.2,  0.1,60,113,72,1,7,110
00:00:19, 16.2,  0.1,62,113,72,1,8,110
00:00:20, 16.2,  0.1,61,112,72,1,8,110
00:00:21, 16.2,  0.1,60,112,72,1,7,110
00:00:22, 16.4,  0.1,58,110,73,1,7,110
00:00:23, 16.4,  0.1,57,110,73,1,7,110
00:00:24, 16.4,  0.1,55,108,73,1,7,110
00:00:25, 16.4,  0.1,56,107,73,1,7,110
00:00:26, 16.4,  0.1,55,107,73,1,7,110
00:00:27, 11.5,  0.1,57,108,51,1,10,110
00:00:28, 14.6,  0.1,56,108,65,2,8,110
00:00:29, 15.1,  0.1,56,109,67,2,7,110
00:00:30, 15.5,  0.1,55,111,69,2,7,110
00:00:31, 15.5,  0.1,54,111,69,2,7,110
00:00:32, 15.5,  0.1,56,111,69,2,7,110
00:00:33, 15.5,  0.1,55,112,69,2,7,110
00:00:34, 15.5,  0.2,54,112,69,2,7,110
00:00:35, 16.2,  0.2,53,110,72,2,7,110
00:00:36, 16.2,  0.2,54,110,72,2,7,110
00:00:37, 16.4,  0.2,56,107,73,2,7,110
00:00:38, 16.2,  0.2,58,107,72,2,7,110
00:00:39, 16.0,  0.2,59,107,71,2,7,110
00:00:40, 16.2,  0.2,59,108,72,2,7,110
00:00:41, 16.2,  0.2,58,108,72,2,7,110
00:00:42, 16.2,  0.2,58,109,72,2,7,110
00:00:43, 16.2,  0.2,57,112,72,3,7,110
00:00:44, 16.2,  0.2,55,112,72,3,7,110
00:00:45, 16.0,  0.2,54,114,71,3,7,110
00:00:46, 16.2,  0.2,52,117,72,3,6,110
00:00:47, 16.2,  0.2,50,117,72,3,6,110
00:00:48, 16.2,  0.2,48,118,72,3,6,110
00:00:49, 16.2,  0.2,46,119,72,3,6,110
00:00:50, 16.2,  0.2,44,119,72,3,5,110
00:00:51, 16.2,  0.2,42,119,72,3,5,110
00:00:52, 16.4,  0.2,40,119,73,3,5,110
00:00:53, 16.4,  0.2,40,118,73,3,5,110
00:00:54, 16.4,  0.2,40,116,73,3,5,110
00:00:55, 16.4,  0.2,41,116,73,3,5,110
00:00:56, 16.4,  0.3,40,115,73,3,5,110
00:00:57, 16.4,  0.3,40,115,73,3,5,110
00:00:58, 16.4,  0.3,40,115,73,3,5,110
00:00:59, 16.4,  0.3,40,115,73,3,5,110
00:01:00, 16.4,  0.3,40,116,73,3,5,116
00:01:01, 16.4,  0.3,41,116,73,3,5,116
00:01:02, 16.4,  0.3,41,118,73,3,5,116
00:01:03, 16.4,  0.3,40,119,73,4,5,116
00:01:04, 16.4,  0.3,40,119,73,4,5,116
00:01:05, 16.4,  0.3,40,120,73,4,5,116
00:01:06, 16.4,  0.3,40,121,73,4,5,116
00:01:07, 16.4,  0.3,40,121,73,4,5,116
00:01:08, 16.4,  0.3,40,121,73,4,5,116
00:01:09, 16.4,  0.3,40,120,73,4,5,116
00:01:10, 16.4,  0.3,40,120,73,4,5,116
00:01:11, 16.4,  0.3,40,118,73,4,5,116
00:01:12, 16.2,  0.3,41,115,72,4,5,116
00:01:13, 16.2,  0.3,42,115,72,4,5,116
00:01:14, 16.2,  0.3,43,114,72,4,5,116
00:01:15, 16.0,  0.3,41,114,71,4,5,116
00:01:16, 16.0,  0.3,42,114,71,4,5,116
00:01:17, 16.0,  0.3,43,114,71,4,5,116
00:01:18, 16.2,  0.4,45,114,72,4,5,116
00:01:19, 16.2,  0.4,45,114,72,4,5,116
00:01:20, 16.2,  0.4,46,115,72,4,6,116
00:01:21, 16.2,  0.4,47,115,72,4,6,116
00:01:22, 16.2,  0.4,49,116,72,4,6,116
00:01:23, 16.4,  0.4,49,116,73,5,6,116
00:01:24, 16.6,  0.4,48,116,74,5,6,116
00:01:25, 16.4,  0.4,49,118,73,5,6,116
00:01:26, 16.4,  0.4,48,119,73,5,6,116
00:01:27, 16.4,  0.4,47,119,73,5,6,116
00:01:28, 16.2,  0.4,46,119,72,5,6,116
00:01:29, 16.4,  0.4,45,118,73,5,5,116
00:01:30, 16.2,  0.4,46,118,72,5,6,116
00:01:31, 16.0,  0.4,44,116,71,5,5,116
00:01:32, 16.0,  0.4,44,116,71,5,5,116
00:01:33, 16.0,  0.4,43,115,71,5,5,116
00:01:34, 16.0,  0.4,42,115,71,5,5,116
00:01:35, 16.2,  0.4,40,115,72,5,5,116
00:01:36, 16.2,  0.4,40,116,72,5,5,116
00:01:37, 16.2,  0.4,40,116,72,5,5,116
00:01:38, 16.2,  0.4,40,116,72,5,5,116
00:01:39, 16.4,  0.4,41,116,73,5,5,116
00:01:40, 16.6,  0.4,43,116,74,5,5,116
00:01:41, 16.2,  0.5,42,116,72,5,5,116
00:01:42, 16.2,  0.5,44,116,72,5,5,116
00:01:43, 16.6,  0.5,43,116,74,6,5,116
00:01:44, 16.9,  0.5,41,116,75,6,5,116
00:01:45, 16.9,  0.5,42,116,75,6,5,116
00:01:46, 16.6,  0.5,41,115,74,6,5,116
00:01:47, 16.6,  0.5,40,115,74,6,5,116
00:01:48, 16.4,  0.5,40,114,73,6,5,116
00:01:49, 16.2,  0.5,41,114,72,6,5,116
00:01:50, 16.6,  0.5,42,114,74,6,5,116
00:01:51, 16.6,  0.5,43,114,74,6,5,116
00:01:52, 16.6,  0.5,43,114,74,6,5,116
00:01:53, 16.6,  0.5,42,115,74,6,5,116
00:01:54, 16.4,  0.5,42,115,73,6,5,116
00:01:55, 16.6,  0.5,43,115,74,6,5,116
00:01:56, 16.4,  0.5,44,115,73,6,5,116
00:01:57, 16.4,  0.5,44,115,73,6,5,116
00:01:58, 16.4,  0.5,43,115,73,6,5,116
00:01:59, 16.4,  0.5,41,114,73,6,5,116
00:02:00, 16.4,  0.5,42,114,73,6,5,122
00:02:01, 16.4,  0.5,44,113,73,6,5,122
00:02:02, 16.4,  0.6,46,113,73,6,6,122
00:02:03, 16.2,  0.6,48,113,72,7,6,122
00:02:04, 16.2,  0.6,50,113,72,7,6,122
00:02:05, 16.2,  0.6,52,114,72,7,6,122
00:02:06, 16.4,  0.6,53,114,73,7,6,122
00:02:07, 16.6,  0.6,54,115,74,7,6,122
00:02:08, 16.6,  0.6,53,115,74,7,6,122
00:02:09, 16.6,  0.6,54,116,74,7,6,122
00:02:10, 16.6,  0.6,55,118,74,7,7,122
00:02:11, 16.9,  0.6,55,118,75,7,7,122
00:02:12, 16.9,  0.6,56,119,75,7,7,122
00:02:13, 16.9,  0.6,57,119,75,7,7,122
00:02:14, 16.9,  0.6,57,119,75,7,7,122
